POI_Name,Location_Type,Store_Lat,Store_Lng,Vicinity
CheckSmart,POI,33.4204018,-112.2231893,"7710 West Lower Buckeye Road #100, Phoenix"
Chase Bank,POI,33.4204018,-112.2231893,"7515 West Lower Buckeye Road, Phoenix"
BMO Harris Bank - Mortgage Banker (Mauricio Valencia),POI,33.4204018,-112.2231893,"7510 West Lower Buckeye Road, Phoenix"
Title Loan,POI,33.4204018,-112.2231893,"7435 West Lower Buckeye Road, Phoenix"
JPMorgan Chase,POI,33.4204018,-112.2231893,"7515 West Lower Buckeye Road, Phoenix"
BMO Harris Bank,POI,33.4204018,-112.2231893,"7510 West Lower Buckeye Road, Phoenix"
Chase Bank,POI,33.4204018,-112.2231893,"7515 West Lower Buckeye Road, Phoenix"
ATM,POI,33.4204018,-112.2231893,"7515 West Lower Buckeye Road, Phoenix"
ATM,POI,33.4204018,-112.2231893,"7710 West Lower Buckeye Road # 100, Phoenix"
Las Tres Potrancas,POI,33.4204018,-112.2231893,"7710 West Lower Buckeye Road, Phoenix"
Las Tres Potrancas,POI,33.4204018,-112.2231893,"7710 West Lower Buckeye Road, Phoenix"
HoneyBaked Ham Company,POI,33.5647729,-112.1700005,"5066 West Olive Avenue, Glendale"
Subway,POI,33.5647729,-112.1700005,"5047 West Olive Avenue, Glendale"
Burger King,POI,33.5647729,-112.1700005,"5090 West Olive Avenue, Glendale"
Japan Express,POI,33.5647729,-112.1700005,"5162 West Olive Avenue, Glendale"
Esther Jamaican Food To Go,POI,33.5647729,-112.1700005,"5025 West Olive Avenue, Glendale"
Dunkin' Donuts,POI,33.5647729,-112.1700005,"5143 West Olive Avenue, Glendale"
Angelina's,POI,33.5647729,-112.1700005,"5154 West Olive Avenue, Glendale"
Papa Murphy's Take 'N' Bake Pizza,POI,33.5647729,-112.1700005,"5150 West Olive Avenue, Glendale"
Shish Kebab House,POI,33.5647729,-112.1700005,"5158 West Olive Avenue, Glendale"
Hungry Bear,POI,33.5647729,-112.1700005,"5049 West New World Drive, Glendale"
Ollie's Diner,POI,33.5647729,-112.1700005,"5166 West Olive Avenue, Glendale"
Tom's BBQ,POI,33.5647729,-112.1700005,"5010 West Olive Avenue, Glendale"
HoneyBaked Ham Company,POI,33.5647729,-112.1700005,"5066 West Olive Avenue, Glendale"
Dunkin' Donuts,POI,33.5647729,-112.1700005,"5143 West Olive Avenue, Glendale"
Theresa Cafe,POI,33.5647729,-112.1700005,"8833-8835 North New World Drive, Glendale"
Fry's Food And Drug,POI,33.5647729,-112.1700005,"5116 West Olive Avenue, Glendale"
Dunkin' Donuts,POI,33.5647729,-112.1700005,"5143 West Olive Avenue, Glendale"
CVS Pharmacy,POI,33.5647729,-112.1700005,"5125 West Olive Avenue, Glendale"
Walmart Pharmacy,POI,33.5647729,-112.1700005,"5137 West Olive Avenue, Glendale"
"Anthony D. Buser, RPH",POI,33.5647729,-112.1700005,"5116 West Olive Avenue, Glendale"
CVS pharmacy,POI,33.5647729,-112.1700005,"5125 West Olive Avenue, Glendale"
Fry's Pharmacy,POI,33.5647729,-112.1700005,"5116 West Olive Avenue, Glendale"
"Kelly McKenzie, PharmD",POI,33.5647729,-112.1700005,"5116 West Olive Avenue, Glendale"
"Jan A. Burdick, PhD",POI,33.5647729,-112.1700005,"5080 West Olive Avenue, Glendale"
Fcti,POI,33.5647729,-112.1700005,"5059 West Olive Avenue, Glendale"
"Automated Financial, LLC",POI,33.5647729,-112.1700005,"5016 West Olive Avenue, Glendale"
Circle k,POI,33.5647729,-112.1700005,"5155 West Olive Avenue, Glendale"
Fry's Fuel Center,POI,33.5647729,-112.1700005,"5108 West Olive Avenue, Glendale"
Shell,POI,33.5647729,-112.1700005,"5059 West Olive Avenue, Glendale"
Swizzle Stick,POI,33.5647729,-112.1700005,"5132 West Olive Avenue, Glendale"
Swizzle Stick,POI,33.5647729,-112.1700005,"5132 West Olive Avenue, Glendale"
Texas Roadhouse,POI,33.470806,-112.223505,"1616 North 75th Avenue, Phoenix"
Cicis,POI,33.470806,-112.223505,"2270 North 75th Avenue #101, Phoenix"
Taco Bell,POI,33.470806,-112.223505,"1860 North 75th Avenue, Phoenix"
Whataburger,POI,33.470806,-112.223505,"2040 North 75th Avenue, Phoenix"
McDonald's,POI,33.470806,-112.223505,"2020 North 75th Avenue, Phoenix"
La Flama Mexican Food,POI,33.470806,-112.223505,"1820 North 75th Avenue, Phoenix"
Golden Thai Kitchen,POI,33.470806,-112.223505,"1820 North 75th Avenue #110, Phoenix"
Red Wok Express,POI,33.470806,-112.223505,"7509 West Encanto Boulevard, Phoenix"
Machete Azteca,POI,33.470806,-112.223505,"7545 West Thomas Road, Phoenix"
Walmart Bakery,POI,33.470806,-112.223505,"2020 North 75th Avenue, Phoenix"
Cigna Medical Group,POI,33.470806,-112.223505,"2302 North 75th Avenue, Phoenix"
Cigna Healthcare of Arizona: Westridge,POI,33.470806,-112.223505,"2302 North 75th Avenue, Phoenix"
U.S. HealthWorks Medical Group,POI,33.470806,-112.223505,"2010 North 75th Avenue, Phoenix"
Walmart Pharmacy,POI,33.470806,-112.223505,"2020 North 75th Avenue, Phoenix"
U.S. Bank ATM - 75th & McDowell,POI,33.470806,-112.223505,"1820 North 75th Avenue #100, Phoenix"
First Convenience Bank,POI,33.470806,-112.223505,"2020 North 75th Avenue, Phoenix"
U.S. Bank Branch,POI,33.470806,-112.223505,"1820 North 75th Avenue Ste 100, Phoenix"
U.S. Bank - 75th & McDowell AZ Office,POI,33.470806,-112.223505,"1820 North 75th Avenue Ste 100, Phoenix"
Desert Schools - Branch,POI,33.470806,-112.223505,"7515 West Encanto Boulevard #1, Phoenix"
ATM (Chase Bank),POI,33.470806,-112.223505,"7515 West Encanto Boulevard # 101, Phoenix"
U.S. Bank ATM - 75th & McDowell,POI,33.470806,-112.223505,"1820 North 75th Avenue #100, Phoenix"
U.S. Bank - 75th & McDowell AZ Office,POI,33.470806,-112.223505,"1820 North 75th Avenue Ste 100, Phoenix"
Desert Schools - Branch,POI,33.470806,-112.223505,"7515 West Encanto Boulevard #1, Phoenix"
Texas Roadhouse,POI,33.470806,-112.223505,"1616 North 75th Avenue, Phoenix"
Rudy's Mexican Grill,POI,33.363017,-111.654204,"8257 East Guadalupe Road #114, Mesa"
Papa Murphy's Take 'N' Bake Pizza,POI,33.363017,-111.654204,"8257 East Guadalupe Road #101, Mesa"
Angry Crab Shack,POI,33.363017,-111.654204,"8253 East Guadalupe Road, Mesa"
Walmart Pharmacy,POI,33.363017,-111.654204,"8335 East Guadalupe Road, Mesa"
"Allyson J. Lauwers, RPH",POI,33.363017,-111.654204,"8335 East Guadalupe Road, Mesa, AZ 85212"
McDonald's,POI,33.637216,-112.098055,"1825 West Bell Road, Phoenix"
IHOP,POI,33.637216,-112.098055,"1920 West Bell Road, Phoenix"
"Amelio's Pizza, Wings and More",POI,33.637216,-112.098055,"1726 West Bell Road, Phoenix"
Jack in the Box,POI,33.637216,-112.098055,"1802 West Bell Road, Phoenix"
Long John Silver's,POI,33.637216,-112.098055,"1906 West Bell Road, Phoenix"
McDonald's,POI,33.637216,-112.098055,"1851 West Bell Road, Phoenix"
Blimpie,POI,33.637216,-112.098055,"1901 West Bell Road, Phoenix"
U-Haul,POI,33.637216,-112.098055,United States
Ramiro's Mexican Food,POI,33.637216,-112.098055,"1618 West Bell Road, Phoenix"
Walmart Pharmacy,POI,33.637216,-112.098055,"1825 West Bell Road, Phoenix"
Chase Bank,POI,33.637216,-112.098055,"1735 West Bell Road, Phoenix"
Desert Schools - Branch,POI,33.637216,-112.098055,"1825 West Bell Road, Phoenix"
Chase Bank,POI,33.637216,-112.098055,"1735 West Bell Road, Phoenix"
Desert Schools - Branch,POI,33.637216,-112.098055,"1825 West Bell Road, Phoenix"
Renegade Technology Group,POI,33.637216,-112.098055,"1501 W Bell Rd, Phoenix"
Renegade Technology Group,POI,33.637216,-112.098055,"1768 West Bell Road, Phoenix"
ATM,POI,33.637216,-112.098055,"1824 West Bell Road, Phoenix"
ATM Express,POI,33.637216,-112.098055,"1902 West Bell Road, Phoenix"
QuikTrip,POI,33.637216,-112.098055,"1707 West Bell Road, Phoenix"
Chevron,POI,33.637216,-112.098055,"1901 West Bell Road, Phoenix"
Royal Vapor,POI,33.637216,-112.098055,"1838 West Bell Road #111, Phoenix"
Finish Line Bar,POI,33.637216,-112.098055,"1724 West Bell Road, Phoenix"
Royal Vapor,POI,33.637216,-112.098055,"1838 West Bell Road #111, Phoenix"
Hungry Howie's Pizza,POI,33.539296,-112.218862,"7448 West Glendale Avenue #106, Glendale"
Burger King,POI,33.539296,-112.218862,"7490 West Glendale Avenue, Glendale"
Glendale Sala Thai restaurant,POI,33.539296,-112.218862,"7448 West Glendale Avenue, Glendale"
Hungry Howie's,POI,33.539296,-112.218862,"7448 West Glendale Avenue, Glendale"
Arizona Pizza Management,POI,33.539296,-112.218862,"7448 West Glendale Avenue, Glendale"
Walmart Pharmacy,POI,33.539296,-112.218862,"7450 West Glendale Avenue, Glendale"
Cardtronics ATM,POI,33.539296,-112.218862,"6937 North 75th Avenue, Glendale"
ATM,POI,33.539296,-112.218862,"7536 West Glendale Avenue, Glendale"
Circle K,POI,33.539296,-112.218862,"6937 North 75th Avenue, Glendale"
Taylor's Gas & Auto,POI,33.539296,-112.218862,"7504 West Glendale Avenue, Glendale"
Mobil,POI,33.539296,-112.218862,"7501 West Glendale Avenue, Glendale"
Shell,POI,33.539296,-112.218862,"6937 North 75th Avenue, Glendale"
Gallagher's Sports Grill,POI,33.5802237,-112.2019234,"6750 West Peoria Avenue, Peoria"
IHOP,POI,33.5802237,-112.2019234,"6601 West Peoria Avenue, Glendale"
Burger King,POI,33.5802237,-112.2019234,"6698 West Peoria Avenue, Glendale"
Peter Piper Pizza,POI,33.5802237,-112.2019234,"6821 West Peoria Avenue #149, Peoria"
Pizza Hut,POI,33.5802237,-112.2019234,"6750 West Peoria Avenue, Peoria"
China Place,POI,33.5802237,-112.2019234,"6725 West Peoria Avenue, Peoria"
Federico's Mexican Food,POI,33.5802237,-112.2019234,"6680 West Peoria Avenue, Glendale"
KFC,POI,33.5802237,-112.2019234,"6765 West Peoria Avenue, Peoria"
McDonald's,POI,33.5802237,-112.2019234,"6710 West Peoria Avenue, Peoria"
Taco Bell,POI,33.5802237,-112.2019234,"6745 West Peoria Avenue, Peoria"
D&Y CHINESE FOOD,POI,33.5802237,-112.2019234,"6666 West Peoria Avenue, Glendale"
Ono Hawaiian BBQ - Now Open!,POI,33.5802237,-112.2019234,"6830 West Peoria Avenue, Peoria"
Parrishs Pigout BBQ LLC,POI,33.5802237,-112.2019234,"10015 North 65th Avenue, Glendale"
Starbucks,POI,33.5802237,-112.2019234,"6649 West Peoria Avenue, Glendale"
Walmart Pharmacy,POI,33.5802237,-112.2019234,"6645 West Peoria Avenue, Glendale"
"Yumiko Inoue, Pharm",POI,33.5802237,-112.2019234,"6645 West Peoria Avenue, Glendale, AZ 85302"
"Bernice I. Greene, LCSW",POI,33.5802237,-112.2019234,"6817 West Peoria Avenue, Peoria"
"Ann Z. Nimlos, RPh",POI,33.5802237,-112.2019234,"6817 West Peoria Avenue, Peoria, AZ 85345"
Check Into Cash,POI,33.5802237,-112.2019234,"6666 West Peoria Avenue, #128, Glendale"
Chase Bank,POI,33.5802237,-112.2019234,"6665 West Peoria Avenue, Glendale"
Cardtronics ATM,POI,33.5802237,-112.2019234,"6735 West Peoria Avenue, Peoria"
Cardtronics ATM,POI,33.5802237,-112.2019234,"6817 West Peoria Avenue, Peoria"
ATM (Chase Bank),POI,33.5802237,-112.2019234,"6665 West Peoria Avenue, Glendale"
Chase Bank,POI,33.5802237,-112.2019234,"6665 West Peoria Avenue, Glendale"
Renegade Technology Group,POI,33.5802237,-112.2019234,"6727 West Peoria Avenue, Peoria"
Circle K,POI,33.5802237,-112.2019234,"6735 West Peoria Avenue, Peoria"
Enoch's Sports Lounge,POI,33.5802237,-112.2019234,"6750 West Peoria Avenue # 145, Peoria"
Gallagher's Sports Grill,POI,33.5802237,-112.2019234,"6750 West Peoria Avenue, Peoria"
Enoch's Sports Lounge,POI,33.5802237,-112.2019234,"6750 West Peoria Avenue # 145, Peoria"
Marino's Cocktail Lounge,POI,33.5802237,-112.2019234,"6666 West Peoria Avenue # 104, Glendale"
McDonald's,POI,33.38506,-111.599933,"1606 South Signal Butte Road, Mesa"
Dunkin' Donuts,POI,33.38506,-111.599933,"1855 South Signal Butte Road, Mesa"
In-N-Out Burger,POI,33.38506,-111.599933,"1859 South Signal Butte Road, Mesa"
Steve's Krazy Submarine,POI,33.38506,-111.599933,"1752 South Signal Butte Road #101, Mesa"
Jamba Juice,POI,33.38506,-111.599933,"1804 South Signal Butte Road #104, Mesa"
Del Taco,POI,33.38506,-111.599933,"1842 South Signal Butte Road, Mesa"
Panda Express,POI,33.38506,-111.599933,"1752 South Signal Butte Road, Mesa"
Village Inn,POI,33.38506,-111.599933,"1863 South Signal Butte Road, Mesa"
Rubio's,POI,33.38506,-111.599933,"1804 South Signal Butte Road #101, Mesa"
Cold Stone Creamery,POI,33.38506,-111.599933,"1752 South Signal Butte Road #107, Mesa"
MOD Pizza,POI,33.38506,-111.599933,"1804 South Signal Butte Road #105, Mesa"
#1 Eastern Super Buffet,POI,33.38506,-111.599933,"1901 South Signal Butte Road #101, Mesa"
Dunkin' Donuts,POI,33.38506,-111.599933,"1855 South Signal Butte Road, Mesa"
Starbucks,POI,33.38506,-111.599933,"1923 South Signal Butte Road #101, Mesa"
Dunkin' Donuts,POI,33.38506,-111.599933,"1855 South Signal Butte Road, Mesa"
Village Inn,POI,33.38506,-111.599933,"1863 South Signal Butte Road, Mesa"
Cold Stone Creamery,POI,33.38506,-111.599933,"1752 South Signal Butte Road #107, Mesa"
Walmart Bakery,POI,33.38506,-111.599933,"1606 South Signal Butte Road, Mesa"
BoSa Donuts,POI,33.38506,-111.599933,"1752 South Signal Butte Road, Mesa"
Walmart Pharmacy,POI,33.38506,-111.599933,"1606 South Signal Butte Road, Mesa"
Desert Schools - Branch,POI,33.38506,-111.599933,"1606 South Signal Butte Road, Mesa"
Chevron,POI,33.38506,-111.599933,"1855 South Signal Butte Road, Mesa"
In-N-Out Burger,POI,33.51025,-112.267293,"9585 West Camelback Road, Phoenix"
Subway,POI,33.51025,-112.267293,"9524 West Camelback Road, Glendale"
Denny's,POI,33.51025,-112.267293,"9856 West Camelback Road, Glendale"
McDonald's,POI,33.51025,-112.267293,"5010 North 95th Avenue, Glendale"
Culver's,POI,33.51025,-112.267293,"5127 North 99th Avenue, Glendale"
Burger King,POI,33.51025,-112.267293,"9680 West Camelback Road, Glendale"
Panda Express,POI,33.51025,-112.267293,"9524 W Camelback Rd, Glendale"
Del Taco,POI,33.51025,-112.267293,"9672 West Camelback RD, Glendale"
Take Or Bake Pizza,POI,33.51025,-112.267293,"n 85305, 5010 North 95th Avenue, Glendale"
Take or Bake Pizza,POI,33.51025,-112.267293,"9524 West Camelback Road, C160, Glendale"
The Nest,POI,33.51025,-112.267293,"5134 North 95th Avenue, Glendale"
Jjs Grill,POI,33.51025,-112.267293,"9611 West Camelback Road, Phoenix"
Perfetto De Cafe,POI,33.51025,-112.267293,"5323 North 99th Avenue, Glendale"
Walmart Bakery,POI,33.51025,-112.267293,"5010 North 95th Avenue, Glendale"
Vein Specialists of Arizona,POI,33.51025,-112.267293,"9515 West Camelback Road #108, Phoenix"
The Vision Center of West Phoenix,POI,33.51025,-112.267293,"9515 West Camelback Road STE 110, Phoenix"
Estrella Family Medical,POI,33.51025,-112.267293,"9515 West Camelback Road, Phoenix"
Dr. Roger Juarez,POI,33.51025,-112.267293,"9515 West Camelback Road STE 110, Phoenix"
Walmart Pharmacy,POI,33.51025,-112.267293,"5010 North 95th Avenue, Glendale"
Sun Bank,POI,33.51025,-112.267293,"5010 North 95th Avenue, Glendale"
Bank of Arizona,POI,33.51025,-112.267293,"9545 W. Camelback, Phoenix"
Chase Bank,POI,33.51025,-112.267293,"9490 West Camelback Road, Glendale"
National Bank of Arizona,POI,33.51025,-112.267293,"9878 West Camelback Road, Glendale"
ATM Bank Of Arizona,POI,33.51025,-112.267293,"9545 West Camelback Road, Phoenix"
Bank of Arizona,POI,33.51025,-112.267293,"9545 W. Camelback, Phoenix"
ecoATM,POI,33.51025,-112.267293,"5010 North 95th Avenue, Glendale"
ATM (Chase Bank),POI,33.51025,-112.267293,"9490 West Camelback Road, Glendale"
Chase Bank,POI,33.51025,-112.267293,"9490 West Camelback Road, Glendale"
National Bank of Arizona,POI,33.51025,-112.267293,"9878 West Camelback Road, Glendale"
ATM Bank Of Arizona,POI,33.51025,-112.267293,"9545 West Camelback Road, Phoenix"
The Nest,POI,33.51025,-112.267293,"5134 North 95th Avenue, Glendale"
McDonald's,POI,33.5784583,-112.2303209,"7975 West Peoria Avenue, Peoria"
Walmart Bakery,POI,33.5784583,-112.2303209,"7975 West Peoria Avenue, Peoria"
Walmart Pharmacy,POI,33.5784583,-112.2303209,"7975 West Peoria Avenue, Peoria"
Desert Schools - Branch,POI,33.5784583,-112.2303209,"7975 West Peoria Avenue, Peoria"
Desert Schools - Branch,POI,33.5784583,-112.2303209,"7975 West Peoria Avenue, Peoria"
My Organizer-Serving tray,POI,33.656074,-112.150364,"4410 West Union Hills Drive #7, Glendale"
Papa Sam's Pizza & Wings,POI,33.656074,-112.150364,"4330 West Union Hills Drive, Glendale"
Vern's Water Well,POI,33.656074,-112.150364,"4410 West Union Hills Drive #5, Glendale"
Dairy Queen Ltd Brazier,POI,33.656074,-112.150364,"4410 West Union Hills Drive #3, Glendale"
My Corner,POI,33.656074,-112.150364,"4330 West Union Hills Drive, Glendale"
Saffron,POI,33.656074,-112.150364,"4330 West Union Hills Drive, Glendale"
Vern's Water Well,POI,33.656074,-112.150364,"4410 West Union Hills Drive #5, Glendale"
Walmart Pharmacy,POI,33.656074,-112.150364,"4230 West Union Hills Drive, Glendale"
Cardtronics ATM,POI,33.656074,-112.150364,"4250 West Union Hills Drive, Glendale"
Chevron,POI,33.656074,-112.150364,"4250 West Union Hills Drive, Glendale"
QuikTrip,POI,33.656074,-112.150364,"4255 West Union Hills Drive, Glendale"
007 PUB,POI,33.656074,-112.150364,"4330 West Union Hills Drive #001, Glendale"
McDonald's,POI,33.636517,-112.184744,"5845 West Bell Road, Glendale"
Carrabba's Italian Grill,POI,33.636517,-112.184744,"5646 West Bell Road, Glendale"
Popo's Fiesta Del Sol,POI,33.636517,-112.184744,"17037 North 59th Avenue, Glendale"
McDonald's,POI,33.636517,-112.184744,"16874 North 59th Avenue, Glendale"
Wendy's,POI,33.636517,-112.184744,"5906 West Bell Road, Glendale"
Subway,POI,33.636517,-112.184744,"5932 West Bell Road, Glendale"
Arby's,POI,33.636517,-112.184744,"5920 West Bell Road, Glendale"
Pizza Hut,POI,33.636517,-112.184744,"5825 West Bell Road, Glendale"
Cucina Tagliani Italian Kitchen - Glendale,POI,33.636517,-112.184744,"17045 North 59th Avenue #101, Glendale"
Tokyo Lobby Sushi,POI,33.636517,-112.184744,"5795 West Bell Road #110, Glendale"
El Pollo Loco,POI,33.636517,-112.184744,"5810 West Bell Road, Glendale"
Cheers Tavern,POI,33.636517,-112.184744,"5915 West Bell Road, Glendale"
Taco Bell,POI,33.636517,-112.184744,"5705 West Bell Road, Glendale"
Old Chicago,POI,33.636517,-112.184744,"5695 West Bell Road, Glendale"
Macayo's Mexican Restaurants,POI,33.636517,-112.184744,"6012 West Bell Road, Glendale"
Cleopatra Mediterranean Restaurant,POI,33.636517,-112.184744,"5686 West Bell Road, Glendale"
Long John Silver's,POI,33.636517,-112.184744,"5705 West Bell Road, Glendale"
Island Teriyaki,POI,33.636517,-112.184744,"5932 West Bell Road D112, Glendale"
Al's Gyros Chicago's Finest,POI,33.636517,-112.184744,"5932 West Bell Road, Glendale"
Zad Al Khair,POI,33.636517,-112.184744,"5686 West Bell Road, Glendale"
Chang Michael MD,POI,33.636517,-112.184744,"16222 N 59th Ave # A100, Glendale"
Harbor Pointe Internal Medicine,POI,33.636517,-112.184744,"5859 West Talavi Boulevard #165, Glendale"
"Phoenix Heart, PLLC",POI,33.636517,-112.184744,"5859 West Talavi Boulevard #100, Glendale"
Ironwood Cancer & Research Centers,POI,33.636517,-112.184744,"5810 West Beverly Lane, Glendale"
Walmart Pharmacy,POI,33.636517,-112.184744,"5845 West Bell Road, Glendale"
BBVA Compass,POI,33.636517,-112.184744,"5740 West Bell Road, Glendale"
Desert Schools - Branch,POI,33.636517,-112.184744,"5845 West Bell Road, Glendale"
FirstBank - Bell & 59th,POI,33.636517,-112.184744,"5885 West Bell Road, Glendale"
BBVA Compass,POI,33.636517,-112.184744,"5740 West Bell Road, Glendale"
Circle K,POI,33.636517,-112.184744,"5902 West Bell Road, Glendale"
